agra,achaneraa,magarolgujar,30,agra,achaneraa,mangrolgujar,31,0.92,0.92
prayagraj,phulpur,qutubpur,46710,gonda,karnaulaganj,qutubpur,22667,1.0,1.0
prayagraj,phulpur,raini,46711,elahabaad,phulpur,raini,17112,1.0,1.0
prayagraj,phulpur,rajepur,46712,faizabad,puraabazar,rajepur,18454,1.0,1.0
prayagraj,phulpur,rudaapur,46713,elahabaad,phulpur,rudaapur,17113,1.0,1.0
prayagraj,phulpur,saifakhanpur,46714,elahabaad,phulpur,safakhanpur,17114,0.96,0.96
prayagraj,phulpur,saraayasheshpir uraf salamapur,46715,elahabaad,phulpur,saraishshpir uraf salamapur,17118,0.91,0.91
prayagraj,phulpur,sarai aj urf ajijpur,46716,elahabaad,phulpur,saraayaj uraf ajijpur,17116,0.8312195121951219,0.88
prayagraj,phulpur,saraighurdaas urf mahjudwa,46718,elahabaad,phulpur,sarayagharadasurafmahjudwa,17119,0,0.81
prayagraj,phulpur,saraikutubaudadin uraf jogiya sheshpur,46719,elahabaad,phulpur,saraikutubaudadin uraf jogiya shashpur,17117,0.97,0.97
prayagraj,phulpur,sarbadih,46721,elahabaad,phulpur,sarbadih,17120,1.0,1.0
prayagraj,phulpur,saroilili uraf khojapur,46722,elahabaad,phulpur,saroilili uraf khojapur,17121,1.0,1.0
prayagraj,phulpur,saroy abdul malik,46723,elahabaad,phulpur,saroy abdul malik,17122,1.0,1.0
prayagraj,phulpur,saroydud uraf dhakpoora,46724,elahabaad,phulpur,saroydud uraf dhakpoora,17124,1.0,1.0
prayagraj,phulpur,sauraha,46725,elahabaad,phulpur,sauraha,17125,1.0,1.0
prayagraj,phulpur,shahapur,46727,elahabaad,phulpur,shahapur,17126,1.0,1.0
prayagraj,phulpur,silokhara,46728,elahabaad,phulpur,silokhara,17127,1.0,1.0
prayagraj,phulpur,simari,46729,baliya,dubahæda,simari,6764,1.0,1.0
prayagraj,phulpur,sowadih,46730,elahabaad,phulpur,sowadih,17128,1.0,1.0
prayagraj,phulpur,tardih,46731,elahabaad,phulpur,tardih,17129,1.0,1.0
prayagraj,phulpur,thanapur,46732,elahabaad,phulpur,thanapur,17130,1.0,1.0
prayagraj,phulpur,tisora,46733,elahabaad,phulpur,tisora,17131,1.0,1.0
prayagraj,phulpur,udaipur,46734,baliya,dubahæda,udaipura,6768,0.93,0.93
prayagraj,phulpur,umarimay tatehara,46735,elahabaad,phulpur,umarimay tataharaa,17132,0.91,0.91
prayagraj,phulpur,vagai khurad,46736,elahabaad,phulpur,vagai khurad,17133,1.0,1.0
prayagraj,phulpur,veerabhanpur,46737,elahabaad,phulpur,veerabhanpur,17134,1.0,1.0
prayagraj,phulpur,vighia,46738,elahabaad,phulpur,vighia,17135,1.0,1.0
prayagraj,phulpur,virkaaji,46739,elahabaad,phulpur,virkaaji,17136,1.0,1.0
prayagraj,pratappur,anuvaa,46740,elahabaad,pratappur,anuvaa,17137,1.0,1.0
prayagraj,pratappur,arakhurad,46741,elahabaad,pratappur,arakhurad,17138,1.0,1.0
prayagraj,pratappur,atarasuia,46742,elahabaad,jasra,atarasuia,16592,1.0,1.0
prayagraj,pratappur,baboopur bela,46743,elahabaad,pratappur,baboopur balau,17140,0.8159259259259259,0.89
prayagraj,pratappur,bagdaha hawasabad,46744,elahabaad,pratappur,bagdaha hawasabad,17141,1.0,1.0
prayagraj,pratappur,baghedi,46745,elahabaad,pratappur,baghdi,17142,0.92,0.92
prayagraj,pratappur,bajati,46746,elahabaad,pratappur,bajati,17143,1.0,1.0
prayagraj,pratappur,baresatakala,46748,elahabaad,pratappur,barasatakala,17146,0.92,0.92
prayagraj,pratappur,bariyaari,46750,elahabaad,bahadurpur,bariyaari,16049,1.0,1.0
prayagraj,pratappur,basanehata,46751,elahabaad,pratappur,basanahataa,17148,0.7647619047619048,0.86
prayagraj,pratappur,basna,46752,elahabaad,pratappur,basna,17149,1.0,1.0
prayagraj,pratappur,belakhs,46753,elahabaad,pratappur,balakhs,17144,0,0.86
prayagraj,pratappur,bhadaari,46754,elahabaad,pratappur,bhadaari,17150,1.0,1.0
prayagraj,pratappur,bhogavara,46756,elahabaad,pratappur,bhogavara,17152,1.0,1.0
prayagraj,pratappur,chakiyasathar,46758,elahabaad,pratappur,chakiyasathar,17154,1.0,1.0
prayagraj,pratappur,chakpuremia,46759,elahabaad,pratappur,chakpurmiya,17155,0.91,0.91
prayagraj,pratappur,champapur,46760,elahabaad,pratappur,champapur,17156,1.0,1.0
prayagraj,pratappur,chanethu,46761,elahabaad,pratappur,chanthu,17157,0.93,0.93
prayagraj,pratappur,chaukaa,46762,elahabaad,pratappur,chaukaa,17158,1.0,1.0
prayagraj,pratappur,chhatuna,46763,elahabaad,pratappur,chhatuna,17159,1.0,1.0
prayagraj,pratappur,dalpatpur,46764,baliya,ratanpura,dalpatpur,7229,1.0,1.0
prayagraj,pratappur,devli,46765,ghaziabad,gaalmukteshwar,devli,21920,1.0,1.0
prayagraj,pratappur,fatehpurmaafee,46766,elahabaad,pratappur,fatahpurmaafee,17162,0.93,0.93
prayagraj,pratappur,ghoddauli,46767,elahabaad,pratappur,ghoddauli,17163,1.0,1.0
prayagraj,pratappur,golva gothwa,46768,elahabaad,pratappur,golva gothwa,17164,1.0,1.0
prayagraj,pratappur,haripurpatti,46770,elahabaad,pratappur,haripurpatti,17165,1.0,1.0
prayagraj,pratappur,hiramanpur,46771,elahabaad,pratappur,hiramanpur,17166,1.0,1.0
prayagraj,pratappur,jalalpur mutfaraka,46772,elahabaad,pratappur,jalalpur mutfaraka,17168,1.0,1.0
prayagraj,pratappur,jamua,46773,elahabaad,bahariya,jamua,16176,1.0,1.0
prayagraj,pratappur,janghai,46774,elahabaad,pratappur,jaghai,17167,0.92,0.92
prayagraj,pratappur,jhaari,46776,elahabaad,pratappur,jhaari,17169,1.0,1.0
prayagraj,pratappur,karuadih,46777,elahabaad,pratappur,karuadih,17170,1.0,1.0
prayagraj,pratappur,katehari,46778,raibareli,sataanv,katehari,42744,1.0,1.0
prayagraj,pratappur,khakhaiya,46779,raibareli,oonchaahar,khamhariya,42545,0.7347368421052631,0.84
prayagraj,pratappur,khanpur dadi,46780,elahabaad,pratappur,khanpur dadi,17173,1.0,1.0
prayagraj,pratappur,madva,46781,chhatrapati shahuji maharajanagar,bazaar shukla,madva,14069,1.0,1.0
prayagraj,pratappur,maharchaa,46782,elahabaad,pratappur,maharchaa,17175,1.0,1.0
prayagraj,pratappur,mathoi,46783,chitrakoot,ramnagar,mahoi,15009,0.91,0.91
prayagraj,pratappur,meerajapur,46784,elahabaad,pratappur,meerajapur,17176,1.0,1.0
prayagraj,pratappur,mirpur,46785,chitrakoot,pahaædi,mirpur,14954,1.0,1.0
prayagraj,pratappur,muhiudadinpur,46786,elahabaad,pratappur,muhiudadinpur,17177,1.0,1.0
prayagraj,pratappur,nasirpatti,46787,elahabaad,pratappur,nasirpatti,17178,1.0,1.0
prayagraj,pratappur,nevada bela,46789,ambedkar nagar,miyaanw,nevada kala,2070,0,0.82
prayagraj,pratappur,patavaa mutfaraka,46791,elahabaad,pratappur,patavaa mutfaraka,17183,1.0,1.0
prayagraj,pratappur,piduna,46792,elahabaad,pratappur,piduna,17184,1.0,1.0
prayagraj,pratappur,pilakhini,46793,elahabaad,pratappur,pilakhini,17185,1.0,1.0
prayagraj,pratappur,pratappur khurd,46794,elahabaad,pratappur,paratappur khurad,17181,0.94,0.94
prayagraj,pratappur,puure mishra,46795,elahabaad,pratappur,pur mishar,17186,0.6381818181818182,0.82
prayagraj,pratappur,puure vikramshah,46796,elahabaad,pratappur,pur vikaramshah,17187,0.9,0.9
prayagraj,pratappur,raipur,46797,chhatrapati shahuji maharajanagar,bhadar,raipur,14125,1.0,1.0
prayagraj,pratappur,rampur,46798,elahabaad,jasra,rampur,16637,1.0,1.0
prayagraj,pratappur,rastipur,46799,gajipur,saudpur,rastipur,21494,1.0,1.0
prayagraj,pratappur,rithua,46800,elahabaad,pratappur,rithua,17190,1.0,1.0
prayagraj,pratappur,sadrepur,46801,elahabaad,dhanoopur,sadarpur,16452,0,0.88
prayagraj,pratappur,saidahasathar,46802,elahabaad,pratappur,saudahasathar,17197,0.92,0.92
prayagraj,pratappur,sarai hariram,46803,elahabaad,pratappur,sarai hariram,17193,1.0,1.0
prayagraj,pratappur,sarajupatti,46804,elahabaad,pratappur,sarajupatti,17195,1.0,1.0
prayagraj,pratappur,sathar,46806,elahabaad,pratappur,sathar,17196,1.0,1.0
prayagraj,pratappur,sevana,46807,lakhanu,sarojninagar,sevani,33610,0,0.83
prayagraj,pratappur,shahabpur,46808,elahabaad,sorov,shahabpur,17403,1.0,1.0
prayagraj,pratappur,sidhaura,46809,elahabaad,pratappur,sidhaura,17198,1.0,1.0
prayagraj,pratappur,simari,46810,baliya,dubahæda,simari,6764,1.0,1.0
prayagraj,pratappur,sirsa,46811,badaayun,rajapura,sirsa,5039,1.0,1.0
prayagraj,pratappur,soirai,46812,elahabaad,pratappur,soirai,17200,1.0,1.0
prayagraj,pratappur,soro,46813,elahabaad,pratappur,soro,17201,1.0,1.0
prayagraj,pratappur,sultanpur uraf lothidih,46814,elahabaad,pratappur,sultanpur uraf lothidih,17202,1.0,1.0
prayagraj,pratappur,thanapur,46816,elahabaad,phulpur,thanapur,17130,1.0,1.0
prayagraj,pratappur,thata,46817,elahabaad,manda,hata,16903,0.6677777777777778,0.89
prayagraj,pratappur,udagi,46818,elahabaad,pratappur,udagi,17204,1.0,1.0
prayagraj,pratappur,ugapur,46819,elahabaad,pratappur,ugapur,17205,1.0,1.0
prayagraj,pratappur,ugrasenpur urf bivipur,46820,elahabaad,pratappur,ugarsanpur uraf bivipur,17206,0.8455555555555556,0.89
prayagraj,pratappur,vaari,46821,elahabaad,bahadurpur,vaari,16130,1.0,1.0
prayagraj,pratappur,variyaava,46822,elahabaad,pratappur,variyaava,17208,1.0,1.0
prayagraj,saidabad,ajana,46823,elahabaad,saudabad,ajana,17209,1.0,1.0
prayagraj,saidabad,amora,46824,elahabaad,meja,amora,16998,1.0,1.0
prayagraj,saidabad,arakala,46825,elahabaad,saudabad,arakala,17211,1.0,1.0
prayagraj,saidabad,asepur,46826,elahabaad,saudabad,aspur,17212,0.91,0.91
prayagraj,saidabad,atarura,46827,elahabaad,handiya,atarura,16468,1.0,1.0
prayagraj,saidabad,avarataa,46828,elahabaad,saudabad,avarataa,17214,1.0,1.0
prayagraj,saidabad,badgaanv,46829,elahabaad,saudabad,badgaanv,17215,1.0,1.0
prayagraj,saidabad,badholi,46830,elahabaad,saudabad,badholi,17216,1.0,1.0
prayagraj,saidabad,baharpur,46831,chhatrapati shahuji maharajanagar,bazaar shukla,baharpur,14049,1.0,1.0
prayagraj,saidabad,bajahamishran,46832,elahabaad,saudabad,bajahamishran,17218,1.0,1.0
prayagraj,saidabad,baldiha,46833,elahabaad,holaagædha,baladih,16538,0,0.86
prayagraj,saidabad,barauna,46834,ambedkar nagar,miyaanw,barauna,2026,1.0,1.0
prayagraj,saidabad,barethi,46835,jonpur,barasthi,barethi,27904,1.0,1.0
prayagraj,saidabad,basgid,46836,elahabaad,saudabad,basgid,17222,1.0,1.0
prayagraj,saidabad,benipur,46837,chhatrapati shahuji maharajanagar,amethi,benipur,13973,1.0,1.0
prayagraj,saidabad,bhadwa,46838,elahabaad,saudabad,bhadwa,17224,1.0,1.0
prayagraj,saidabad,bhaski,46839,elahabaad,saudabad,bhaski,17225,1.0,1.0
prayagraj,saidabad,bhavanipur,46840,chhatrapati shahuji maharajanagar,salon,bhavanipur,14476,1.0,1.0
prayagraj,saidabad,bida,46841,elahabaad,saudabad,bida,17227,1.0,1.0
prayagraj,saidabad,bighiyaan,46842,elahabaad,saudabad,bighiyaan,17228,1.0,1.0
prayagraj,saidabad,byur,46843,elahabaad,saudabad,bayur,17223,0.6677777777777778,0.89
prayagraj,saidabad,chaka,46844,elahabaad,saudabad,chaka,17230,1.0,1.0
prayagraj,saidabad,chaksikandar,46845,elahabaad,saudabad,chaksikandar,17231,1.0,1.0
prayagraj,saidabad,chandopara,46846,elahabaad,saudabad,chadopara,17229,0.95,0.95
prayagraj,saidabad,chaturbhujpur,46847,chhatrapati shahuji maharajanagar,amethi,chaturbhujpur,13976,1.0,1.0
prayagraj,saidabad,dadoopur,46848,barabanki,haidaragædha,dadoopur,8842,1.0,1.0
prayagraj,saidabad,dhansipur,46849,elahabaad,saudabad,dhansipur,17233,1.0,1.0
prayagraj,saidabad,dholi,46850,elahabaad,saudabad,dholi,17234,1.0,1.0
prayagraj,saidabad,dudhehari,46851,chhatrapati shahuji maharajanagar,jagadishpur,dhudehri,14364,0.7023529411764705,0.82
prayagraj,saidabad,dudhuha,46852,elahabaad,saudabad,dudhuha,17235,1.0,1.0
prayagraj,saidabad,dumduma,46853,elahabaad,saudabad,dumduma,17236,1.0,1.0
prayagraj,saidabad,dusauti,46854,elahabaad,saudabad,dusauti,17237,1.0,1.0
prayagraj,saidabad,fatuha,46855,elahabaad,saudabad,fatuha,17239,1.0,1.0
prayagraj,saidabad,ganshipur,46856,elahabaad,saudabad,ganshipur,17240,1.0,1.0
prayagraj,saidabad,garhwa,46857,chhatrapati shahuji maharajanagar,dih,garhwa,14217,1.0,1.0
prayagraj,saidabad,gharaghanpur,46858,elahabaad,saudabad,gharaghanpur,17242,1.0,1.0
prayagraj,saidabad,gulchapa,46859,elahabaad,saudabad,gulchapa,17243,1.0,1.0
prayagraj,saidabad,hakimpatti,46860,elahabaad,saudabad,hakimpatti,17244,1.0,1.0
prayagraj,saidabad,hariharpur uparhaar,46861,elahabaad,karchana,rampur uparhaar,16712,0.5847058823529412,0.82
prayagraj,saidabad,haripur,46862,baliya,dubahæda,haripur,6738,1.0,1.0
prayagraj,saidabad,havetpur,46863,elahabaad,saudabad,havetpur,17246,1.0,1.0
prayagraj,saidabad,inayat patti,46864,elahabaad,saudabad,inayat patti,17247,1.0,1.0
prayagraj,saidabad,jalalpur,46865,badaayun,junavi,jalalpur,4843,1.0,1.0
prayagraj,saidabad,jalapur,46866,elahabaad,saudabad,jalapur,17249,1.0,1.0
prayagraj,saidabad,jamshedpur,46867,elahabaad,saudabad,jamashdpur,17250,0.9,0.9
prayagraj,saidabad,jogapur,46868,elahabaad,saudabad,jogapur,17252,1.0,1.0
prayagraj,saidabad,jwalapur,46869,elahabaad,saudabad,jawalapur,17251,0.94,0.94
prayagraj,saidabad,kanakpur,46870,elahabaad,saudabad,kanakpur,17253,1.0,1.0
prayagraj,saidabad,karauha,46871,elahabaad,saudabad,karauha,17254,1.0,1.0
prayagraj,saidabad,kehara,46872,elahabaad,saudabad,kehara,17255,1.0,1.0
prayagraj,saidabad,khaptiha,46873,elahabaad,corov,khaptiha,16329,1.0,1.0
prayagraj,saidabad,kherua,46874,aligarh,gangori,khersa,1019,0,0.83
prayagraj,saidabad,kusari,46875,faizabad,mawai,kushahri,18249,0.5742857142857143,0.86
prayagraj,saidabad,maharoopur,46876,elahabaad,saudabad,maharoopur,17258,1.0,1.0
prayagraj,saidabad,mahatikar,46877,elahabaad,saudabad,mahatikar,17259,1.0,1.0
prayagraj,saidabad,mahuadih,46878,devaria,bautalpur,mahuadih,15184,1.0,1.0
prayagraj,saidabad,mahuakothi,46879,elahabaad,saudabad,mahuakothi,17261,1.0,1.0
prayagraj,saidabad,malathua,46881,elahabaad,saudabad,malathua,17262,1.0,1.0
prayagraj,saidabad,manipur,46882,elahabaad,saudabad,manipur,17263,1.0,1.0
prayagraj,saidabad,maradaapur,46883,elahabaad,saudabad,maradaapur,17264,1.0,1.0
prayagraj,saidabad,miapatti,46884,elahabaad,saudabad,miapatti,17265,1.0,1.0
prayagraj,saidabad,motiha,46885,elahabaad,saudabad,motiha,17266,1.0,1.0
prayagraj,saidabad,mugharsan,46886,elahabaad,saudabad,mugharsan,17267,1.0,1.0
prayagraj,saidabad,muntajipur,46887,elahabaad,saudabad,muntajipur,17268,1.0,1.0
prayagraj,saidabad,nagnathpur,46888,elahabaad,saudabad,nagnathpur,17269,1.0,1.0
prayagraj,saidabad,navali,46889,elahabaad,saudabad,navali,17270,1.0,1.0
prayagraj,saidabad,pahadpur,46890,devaria,bautalpur,pahaædpur,15190,0.94,0.94
prayagraj,saidabad,pakari,46891,elahabaad,saudabad,pakari,17271,1.0,1.0
prayagraj,saidabad,pattiram,46892,elahabaad,saudabad,pattiram,17272,1.0,1.0
prayagraj,saidabad,paudan,46893,elahabaad,saudabad,paudan,17273,1.0,1.0
prayagraj,saidabad,payagipur,46894,elahabaad,saudabad,payagipur,17274,1.0,1.0
prayagraj,saidabad,purushottampur,46896,elahabaad,saudabad,purushottampur,17276,1.0,1.0
prayagraj,saidabad,pyarepur,46897,chhatrapati shahuji maharajanagar,salon,pyarepur,14516,1.0,1.0
prayagraj,saidabad,raghoopur,46898,elahabaad,saudabad,raghoopur,17277,1.0,1.0
prayagraj,saidabad,rasulpur,46899,aligarh,khor,rasulpur,1315,1.0,1.0
prayagraj,saidabad,saidabad,46901,elahabaad,saudabad,saudabad,17282,0,0.88
prayagraj,saidabad,samodhipur,46902,elahabaad,saudabad,samodhipur,17280,1.0,1.0
prayagraj,saidabad,sangrampatti,46903,elahabaad,saudabad,sagarampatti,17279,0.92,0.92
prayagraj,saidabad,saura,46906,agra,saunyaa,saura,573,1.0,1.0
prayagraj,saidabad,shahvanpur,46907,elahabaad,saudabad,shahvanpur,17284,1.0,1.0
prayagraj,saidabad,sitholi,46908,chhatrapati shahuji maharajanagar,jagadishpur,sitholi,14411,1.0,1.0
prayagraj,saidabad,sujaula,46909,elahabaad,saudabad,sujaula,17286,1.0,1.0
prayagraj,saidabad,taeliatara,46910,elahabaad,saudabad,taliyatara,17287,0.9,0.9
prayagraj,saidabad,thulama,46911,elahabaad,saudabad,thulama,17288,1.0,1.0
prayagraj,saidabad,tikri,46912,aligarh,gangori,tikri,1055,1.0,1.0
prayagraj,saidabad,ushamapur,46913,elahabaad,saudabad,ushamapur,17290,1.0,1.0
prayagraj,saidabad,utraav,46914,elahabaad,saudabad,utraav,17291,1.0,1.0
prayagraj,saidabad,vijavaniya,46915,elahabaad,saudabad,vijavaniya,17293,1.0,1.0
prayagraj,shankaragarh,akuria,46916,elahabaad,shankaragarh,akuria,17294,1.0,1.0
prayagraj,shankaragarh,amilia tarhaar,46917,elahabaad,shankaragarh,amilia tarhaar,17295,1.0,1.0
prayagraj,shankaragarh,badhaiya,46918,elahabaad,shankaragarh,badhaiya,17296,1.0,1.0
prayagraj,shankaragarh,bandhwa,46919,elahabaad,meja,badhwa,17000,0.92,0.92
prayagraj,shankaragarh,basaharaa uparhaar,46920,elahabaad,shankaragarh,basaharaa uparhaar,17299,1.0,1.0
prayagraj,shankaragarh,basi,46921,elahabaad,shankaragarh,basi,17300,1.0,1.0
prayagraj,shankaragarh,bavandhar,46922,elahabaad,shankaragarh,bavandhar,17301,1.0,1.0
prayagraj,shankaragarh,bemara,46923,sitapur,pehla,bemaura,48365,0.92,0.92
prayagraj,shankaragarh,benipur,46924,chhatrapati shahuji maharajanagar,amethi,benipur,13973,1.0,1.0
prayagraj,shankaragarh,bhatpura,46925,chitrakoot,mau,bhatpura,14858,1.0,1.0
prayagraj,shankaragarh,bihariya,46929,elahabaad,shankaragarh,bihariya,17304,1.0,1.0
prayagraj,shankaragarh,chak shivcher,46930,elahabaad,shankaragarh,chak shivachar,17305,0.8159259259259259,0.89
prayagraj,shankaragarh,chandra,46931,chhatrapati shahuji maharajanagar,sangrampur,chanderia,14542,0.63,0.88
prayagraj,shankaragarh,chaukatha,46932,elahabaad,pratappur,chaukaa,17158,0.63,0.88
prayagraj,shankaragarh,chhatargarh,46933,elahabaad,shankaragarh,chhatargarh,17306,1.0,1.0
prayagraj,shankaragarh,deraa,46935,baliya,fatahpur mandav,devraar,6774,0.49666666666666665,0.83
prayagraj,shankaragarh,devra,46937,barabanki,nindura,devra,9023,1.0,1.0
prayagraj,shankaragarh,dharaa,46938,elahabaad,shankaragarh,dharaa,17311,1.0,1.0
prayagraj,shankaragarh,dirabari,46939,elahabaad,shankaragarh,daraabari,17308,0.7023529411764705,0.82
prayagraj,shankaragarh,dubahaa,46940,elahabaad,shankaragarh,dubahaa,17312,1.0,1.0
prayagraj,shankaragarh,gaadha katra,46941,elahabaad,shankaragarh,gaadha katra,17313,1.0,1.0
prayagraj,shankaragarh,gadaiya lonipar,46942,elahabaad,shankaragarh,gadaiya lonipar,17314,1.0,1.0
prayagraj,shankaragarh,goisra,46943,elahabaad,shankaragarh,goisra,17315,1.0,1.0
prayagraj,shankaragarh,golhaiya,46944,elahabaad,shankaragarh,golhaiyaa,17316,0.94,0.94
prayagraj,shankaragarh,harro,46945,elahabaad,shankaragarh,harro,17317,1.0,1.0
prayagraj,shankaragarh,janava,46946,elahabaad,shankaragarh,janava,17318,1.0,1.0
prayagraj,shankaragarh,jarakhori,46947,elahabaad,shankaragarh,jarakhori,17319,1.0,1.0
prayagraj,shankaragarh,jhasra choube,46948,elahabaad,shankaragarh,jhasra chaub,17320,0.8,0.88
prayagraj,shankaragarh,jokhat,46949,elahabaad,corov,jokhat,16323,1.0,1.0
prayagraj,shankaragarh,juhi,46950,elahabaad,shankaragarh,juhi,17322,1.0,1.0
prayagraj,shankaragarh,kalyanpur,46951,chhatrapati shahuji maharajanagar,bhadar,kalyanpur,14109,1.0,1.0
prayagraj,shankaragarh,kapaari,46952,elahabaad,shankaragarh,kapaari,17324,1.0,1.0
prayagraj,shankaragarh,kariakhurad,46953,elahabaad,shankaragarh,kariakhurad,17325,1.0,1.0
prayagraj,shankaragarh,kariya kala,46954,faizabad,tarun,thariyakala,18699,0,0.82
prayagraj,shankaragarh,kohdia,46955,elahabaad,shankaragarh,kohdia,17326,1.0,1.0
prayagraj,shankaragarh,lakhanpur,46956,elahabaad,corov,lakhanpur,16339,1.0,1.0
prayagraj,shankaragarh,lalai,46957,elahabaad,shankaragarh,lalai,17328,1.0,1.0
prayagraj,shankaragarh,laudakala,46958,elahabaad,shankaragarh,laudakala,17329,1.0,1.0
prayagraj,shankaragarh,lohara,46960,elahabaad,shankaragarh,lohara,17330,1.0,1.0
prayagraj,shankaragarh,lohgara,46961,elahabaad,shankaragarh,lohgara,17331,1.0,1.0
prayagraj,shankaragarh,madanpur,46962,aligarh,khor,madanpur,1296,1.0,1.0
prayagraj,shankaragarh,mavaiyakala,46964,elahabaad,shankaragarh,mavauyakala,17333,0.91,0.91
prayagraj,shankaragarh,nari baari,46965,elahabaad,shankaragarh,nari baari,17334,1.0,1.0
prayagraj,shankaragarh,naudhia tarhaar,46966,elahabaad,shankaragarh,naudhia tarhaar,17336,1.0,1.0
prayagraj,shankaragarh,naudhiya uparhaar,46967,elahabaad,shankaragarh,naudhaya uparhaar,17335,0.94,0.94
prayagraj,shankaragarh,nevaria,46968,faizabad,mawai,nevara,18257,0.92,0.92
prayagraj,shankaragarh,nibi,46969,elahabaad,corov,nibi,16349,1.0,1.0
prayagraj,shankaragarh,osa,46970,jalon,kadaura,hosa,26891,0.5742857142857143,0.86
prayagraj,shankaragarh,othgi tarhaar,46971,elahabaad,shankaragarh,othgi tarhaar,17339,1.0,1.0
prayagraj,shankaragarh,paguaar,46972,elahabaad,shankaragarh,paguaar,17340,1.0,1.0
prayagraj,shankaragarh,paharikala,46973,elahabaad,shankaragarh,paharikala,17341,1.0,1.0
prayagraj,shankaragarh,pandua,46974,elahabaad,shankaragarh,pandua,17342,1.0,1.0
prayagraj,shankaragarh,pratappur,46976,firozabad,tundla,pratappur,20495,1.0,1.0
prayagraj,shankaragarh,puure baghel,46978,elahabaad,shankaragarh,pur baghal,17343,0.6381818181818182,0.82
prayagraj,shankaragarh,salaiyakhurad,46980,elahabaad,shankaragarh,saloyakhurad,17344,0.8,0.88
prayagraj,shankaragarh,satpura,46981,elahabaad,shankaragarh,satpura,17345,1.0,1.0
prayagraj,shankaragarh,shivarajpur,46982,elahabaad,shankaragarh,shivarajpur,17346,1.0,1.0
prayagraj,shankaragarh,sidhatikat,46983,elahabaad,shankaragarh,sidhatikat,17347,1.0,1.0
prayagraj,shankaragarh,sonvarasha,46985,elahabaad,shankaragarh,sonvarasha,17349,1.0,1.0
prayagraj,shankaragarh,sundarpur,46987,elahabaad,shankaragarh,sundarpur,17350,1.0,1.0
prayagraj,shankaragarh,suraval sahani,46989,elahabaad,shankaragarh,suraval saahani,17351,0.97,0.97
prayagraj,shankaragarh,taladhana,46990,elahabaad,shankaragarh,taladhana,17352,1.0,1.0
prayagraj,shankaragarh,tikrohi kala,46991,elahabaad,shankaragarh,tikrohi kala,17353,1.0,1.0
prayagraj,sorov,acaripur,46992,faizabad,mayabazar,acaripur,18275,1.0,1.0
prayagraj,sorov,ahibipur,46993,gonda,vajirganj,sahibapur,23257,0.7023529411764705,0.82
prayagraj,sorov,asava uraf hajiganj,46994,elahabaad,sorov,asava uraf hajigaj,17354,0.97,0.97
prayagraj,sorov,baari,46995,elahabaad,sorov,baari,17355,1.0,1.0
prayagraj,sorov,badanpur,46996,chitrakoot,mau,badanpur,14852,1.0,1.0
prayagraj,sorov,badhaiya,46997,elahabaad,shankaragarh,badhaiya,17296,1.0,1.0
prayagraj,sorov,bahamalpur,46998,elahabaad,sorov,bahamalpur,17357,1.0,1.0
prayagraj,sorov,bahoricpur,46999,chhatrapati shahuji maharajanagar,shahgarh,bahoricpur,14569,1.0,1.0
prayagraj,sorov,balkaran poor,47000,elahabaad,sorov,balkaran poor,17359,1.0,1.0
prayagraj,sorov,banakat,47001,elahabaad,dhanoopur,banakat,16380,1.0,1.0
prayagraj,sorov,bhadri,47002,elahabaad,sorov,bhadri,17361,1.0,1.0
prayagraj,sorov,bhidiura,47003,elahabaad,sorov,bhidiura,17362,1.0,1.0
prayagraj,sorov,bighia,47004,elahabaad,sorov,bighia,17363,1.0,1.0
prayagraj,sorov,dandoopur,47005,chhatrapati shahuji maharajanagar,singhpur,dandoopur,14611,1.0,1.0
prayagraj,sorov,deeha,47006,elahabaad,karchana,deeha,16669,1.0,1.0
prayagraj,sorov,deraa gadaai,47007,elahabaad,sorov,daraa gadaai,17366,0.92,0.92
prayagraj,sorov,dhamapur abdalpur,47008,elahabaad,sorov,dhamapur abdalpur,17368,1.0,1.0
prayagraj,sorov,gaddopur,47009,azamgarh,pawai,gaddopur,3820,1.0,1.0
prayagraj,sorov,gaura,47010,barabanki,haidaragædha,gaura,8846,1.0,1.0
prayagraj,sorov,gohari,47011,elahabaad,sorov,gohari,17371,1.0,1.0
prayagraj,sorov,jagadishpur pur chandra,47012,elahabaad,sorov,jagadishpur pur chanda,17372,0.98,0.98
prayagraj,sorov,jalloopur,47013,elahabaad,sorov,jalaloopur,17373,0.95,0.95
prayagraj,sorov,jautawardih,47014,elahabaad,sorov,jautawardih,17374,1.0,1.0
prayagraj,sorov,judapur dadu,47015,elahabaad,sorov,judapur dadu,17375,1.0,1.0
prayagraj,sorov,karaudi,47016,ambedkar nagar,jalalpur,karaudi,1885,1.0,1.0
prayagraj,sorov,korsand,47017,elahabaad,sorov,korsand,17376,1.0,1.0
prayagraj,sorov,krishanapur,47018,elahabaad,sorov,krishanapur,17377,1.0,1.0
prayagraj,sorov,kurgav,47019,elahabaad,sorov,kurgav,17378,1.0,1.0
prayagraj,sorov,lakhanpur karan,47020,elahabaad,sorov,lakhppur karan,17380,0.9,0.9
prayagraj,sorov,lehara,47021,hardoi,tadianvaan,balehara,25431,0.5742857142857143,0.86
prayagraj,sorov,madhopur saghanganj,47022,elahabaad,sorov,madhopur saghangaj,17381,0.97,0.97
prayagraj,sorov,malak chaturi,47023,elahabaad,sorov,malak chaturi,17382,1.0,1.0
